jaunty,0.25
jaw,0.25
jawless fish,-0.5
jawless vertebrate,-0.5
jazz up,0.25
jazzy,-0.25
jeanne antoinette poisson,0.375
jeep,0.375
jeer,-0.375
jeerer,-0.375
jeering,-0.625
jejunal artery,0.25
jekyll and hyde,0.625
jelly doughnut,-0.375
jena,-0.375
jeopardy,-0.25
jeremiad,-0.25
jerk off,0.5
jerkiness,-0.25
jerking,-0.75
jerky,-0.75
jerry-builder,-0.75
jerry-built,-0.625
jest,0.375
jesting,0.875
jeweled,-0.375
jewelled,-0.375
jibe,0.375
jiggered,-0.25
jiggle,-0.25
jilted,-0.5
jim thorpe,0.25
jimdandy,0.75
jimhickey,0.75
jingo,0.25
jingoism,0.375
jingoist,0.25
jingoistic,0.375
jinks,-0.25
jinxed,-0.75
jitteriness,-0.375
jittery,0.25
jiujitsu,-0.25
job's comforter,-0.25
job0,-0.375
jobless,-0.75
jocose,0.875
jocosely,0.25
jocoseness,0.5
jocular,0.875
jocund,0.625
joel,-0.25
john brown,-0.375
john dryden,0.375
joie de vivre,0.25
joinery,0.375
joint resolution,0.25
joint venture,0.25
jointworm,-0.5
joke,0.375
joking,0.875
jollification,-0.25
jolliness,0.75
jollity,0.75
jolly along,-0.25
jolly up,-0.25
jolly,0.625
jolting,-0.625
jolty,-0.625
jonah,-0.5
josh,-0.375
jostle,-0.25
jovial,0.625
joviality,0.75
jovially,0.25
jowly,-0.375
joy,0.25
joyful,-0.5
joyfully,0.25
joyfulness,0.25
joyless,-0.625
joylessly,0.25
joylessness,-0.5
joyous,-0.375
joyously,0.25
joyousness,0.25
joyride,-0.5
jr.,-0.375
jubilance,-0.25
jubilancy,-0.25
jubilantly,0.25
jubilation,-0.25
judgement day,0.5
judgement in rem,0.375
judgement of dismissal,-0.5
judgement on the pleadings,-0.625
judgment day,0.5
judgment in rem,0.375
judgment of dismissal,-0.5
judgment on the pleadings,-0.625
judgmental,0.5
judicable,0.5
judiciary,0.25
judicious,0.625
judiciously,0.25
judiciousness,0.875
juggle,0.375
juice up,0.25
juiceless,-0.25
juicy,-0.375
jujitsu,-0.25
jujutsu,-0.25
july 1,-0.375
jumbo,0.375
jump out,0.625
jump3,-0.5
jumped-up,-0.25
jumpiness,-0.375
jumping up and down,0.25
juncaceae,-0.25
junction barrier,-0.375
junction transistor,0.25
juncus bufonius,-0.25
jungle rot,-0.25
junin virus,0.25
junior status,-0.5
junior,-0.75
junior-grade,-0.75
junk dna,-0.5
junk food,0.625
junk heap,-0.25
junk pile,-0.25
junk,-0.375
junket,-0.25
junketeer,-0.25
junketing,0.25
junoesque,-0.375
just about,0.25
just deserts,-0.25
just right,0.25
just so,0.375
just the ticket,0.375
just,0.625
justice,0.25
justifiable,0.625
justifiably,0.375
justness,0.25
juvenile amaurotic idiocy,-0.625
juvenile delinquency,-0.25
juvenile diabetes,-0.5
juvenile-onset diabetes,-0.5
kabbalist,0.375
kabbalistic,0.25
kafir,-0.25
kafocin,-0.375
kail,-0.625
kainogenesis,-0.375
kaiser bill,-0.25
kaiser wilhelm,-0.25
kama,0.375
kamasutra,0.375
kanamycin,-0.5
kangaroo court,-0.5
kantrex,-0.5
kaposi's varicelliform eruption,0.625
kaput,-0.375
kashmir goat,0.375
katabolic,0.25
katzenjammer,-0.75
kawasaki disease,-0.75
kayo,-0.375
keel,-0.5
keen-eyed,0.375
keenly,0.25
keenness,0.25
keep abreast,0.375
keep an eye on,0.375
keep in line,-0.25
keep one's eyes open,0.375
keep one's eyes peeled,0.375
keep one's eyes skinned,0.375
keep5,-0.625
keeping,0.625
keloid,-0.375
kempt,0.375
kendall test,-0.25
kenogenesis,-0.375
kept up,0.75
kept,-0.5
keratalgia,-0.625
keratectasia,0.25
keratitis,-0.75
keratoconjunctivitis,-0.5
keratoconus,0.25
keratoderma blennorrhagica,-0.75
keratoiritis,-0.5
keratomalacia,-0.25
keratomycosis,-0.25
keratonosus,0.25
keratoscleritis,-0.5
keratosis blennorrhagica,-0.75
keratosis follicularis,0.375
keratosis pilaris,-0.625
keratosis,-0.5
kerfuffle,-0.625
kerion,-0.25
kernicterus,-0.25
kernig's sign,-0.5
ketoacidosis-prone diabetes,-0.5
ketoaciduria,-0.5
ketonemia,-0.25
ketonuria,-0.5
ketosis,-0.25
ketosis-prone diabetes,-0.5
kettle of fish,-0.5
keyed,0.25
keyless,-0.5
ki,0.25
kick downstairs,-0.375
kick in the butt,-0.375
kick upstairs,0.25
kid-glove,0.5
kidney disease,0.375
kidney failure,-0.625
kidney pie,-0.25
kike,-0.5
kill oneself,0.5
kill1,0.375
kill3,0.25
kill5,0.25
killer,-0.375
killing,0.5
kinanesthesia,-0.5
kind,0.625
kind-hearted,0.625
kind-heartedness,0.5
kindhearted,0.625
kindheartedness,0.5
kindliness,0.625
kindly,0.625
kindness,0.25
kinematics,-0.375
kinesis,-0.5
king lear,-0.375
king post,0.25
king's evil,-0.375
kinglike,0.5
kingly,0.5
kingship,0.5
kinky,0.625
kinship,0.5
kiplingesque,0.375
kissing disease,-0.75
kissing,-0.25
kitsch,-0.625
kittenish,0.5
kitty,0.25
kleptomaniac,-0.375
klutz,-0.25
knackwurst,0.375
knave,-0.5
knavery,0.5
knavish,0.5
knavishly,0.25
knee piece,-0.25
knee-hi,-0.25
knee-high,-0.25
knight,0.375
knighthood,0.375
knightliness,0.375
knobbed,-0.25
knock cold,-0.375
knock off,-0.5
knock-down,0.375
knock-down-and-drag-out,-0.25
knock-kneed,-0.25
knockabout,-0.625
knockdown-dragout,-0.25
knocked-out,-0.875
knockoff,-0.5
knockout punch,-0.625
knockout,0.25
knockwurst,0.375
knotgrass,-0.375
knotty,-0.5
know the score,0.25
know what's going on,0.25
know what's what,0.25
know,0.625
know-how,0.625
know0,0.25
know1,0.25
knowable,0.625
knowingness,0.5
knowledgeability,0.375
knowledgeable,0.25
knowledgeableness,0.375
known,0.5
knuckle under,0.5
knucklehead,-0.375
ko punch,-0.625
koan,0.25
koch,-0.25
konrad lorenz,0.5
konrad zacharias lorenz,0.5
kookie,-0.375
kooky,-0.375
kriss kringle,0.25
kuru,-0.375
kussmaul's coma,-0.25
kvetch,-0.75
kwashiorkor,-0.75
kyphotic,-0.5
la-di-da,0.5
labor pain,-0.75
labor pains,-0.5
labor resources,-0.25
labor-intensive,-0.5
labored,-0.375
laboring,-0.375
laborious,-0.375
laboriously,0.25
labour pains,-0.5
labour-intensive,-0.5
laboured,-0.375
labouring,-0.375
labyrinthian,0.375
lachrymose,-0.375
lackadaisical,0.375
lacking,-0.625
laconicism,-0.25
laconism,-0.25
lacrimal vein,0.375
lactase deficiency,-0.625
lactose intolerance,-0.625
lactuca,-0.375
laden,-0.375
ladened,-0.375
ladies' slipper,-0.5
lady's slipper,-0.5
lady-slipper,-0.5
ladylike,0.75
ladylikeness,0.5
lafora's disease,-0.75
lagophthalmos,0.5
lagopus scoticus,0.375
laic,-0.625
laid up,-0.875
laid-back,-0.375
lakshmi,-0.375
lama guanicoe,-0.25
lamaism,-0.25
lamb roast,0.75
lambent,0.25
lambert-eaton syndrome,-0.375
lamblike,0.25
lame duck,-0.25
lame,-0.25
lamella,0.25
lament,-0.75
lamentable,-1.0
lamentably,-0.875
lamentation,-0.75
lamented,-0.375
lamenting,-0.625
laminectomy,0.25
lamisil,0.25
lamivudine,-0.25
lampoon,-0.25
lancelike,0.25
lanceolate,0.25
lancet arch,0.25
lancet,0.25
lancinate,-0.375
lancinating,-0.375
land mine,0.25
landfill,-0.375
landing strip,-0.25
landlubberly,0.25
landrover,0.375
landry's paralysis,-0.5
languid,0.375
languidly,0.25
languor,-0.625
languorous,0.375
languorously,0.25
lankiness,0.25
lantern-jawed,0.375
lappula,-0.625
lapse,-0.5
lapsed,-0.625
larcenous,-0.625
large indefinite amount,-0.5
large indefinite quantity,-0.5
large number,-0.25
large-grained,-0.625
large-hearted,0.625
large-minded,0.625
larger-than-life,0.25
larghetto,0.25
larghissimo,0.25
largo,0.375
larium,-0.5
larvacide,-0.25
laryngitis,-0.5
laryngopharyngitis,-0.5
laryngostenosis,-0.5
laryngotracheobronchitis,-0.5
lasciviously,0.375
lasciviousness,0.375
lasek,-0.25
laser-assisted in situ keratomileusis,-0.25
laser-assisted subepithelial keratomileusis,-0.25
laser-guided bomb,0.25
lashing,-0.375
lashings,-0.25
lasik,-0.25
lassa fever,-0.5
last day,0.5
last judgement,0.5
last judgment,0.5
last laugh,0.25
last resort,-0.25
last,-0.25
lasting,-0.625
lastingly,0.5
late blight,-0.375
latent diabetes,-0.625
latent hostility,-0.25
latent schizophrenia,-0.625
latent,-0.625
lateral cerebral sulcus,0.25
lateral epicondylitis,-0.25
lateral humeral epicondylitis,-0.25
lathery,-0.375
latin square,-0.375
latitudinarian,-0.375
latrodectus,-0.25
laud,0.75
laudability,0.625
laudable,0.625
laudableness,0.625
laudably,0.5
laudator,0.5
laudatory,0.25
laudo,0.25
laughable,0.625
laureate,0.75
laurels,0.5
laurentius,-0.25
lavender-pink,-0.25
lavishness,-0.25
law of conservation of mass,-0.5
law of conservation of matter,-0.5
law of effect,0.75
law-abiding,0.375
lawfully-begotten,-0.5
lawless,-0.5
lawlessly,0.25
lawrence,-0.25
lax,-0.375
laxative,-0.375
laxity,-0.375
laxness,-0.375
lay on the line,-0.25
lay up,-0.25
lay witness,-0.375
lay,-0.625
layman,-0.75
layperson,-0.75
lazar house,0.25
lazar,-0.375
lazaret,0.25
lazarette,0.25
lazaretto,0.25
lazily,0.25
ldl cholesterol,-0.5
le,-0.25
lead astray,0.375
lead by the nose,0.5
lead off,0.375
lead on,0.375
lead story,0.375
lead-free,0.25
lead0,0.25
lead1,0.375
leadless,-0.75
leaf beet,-0.25
leaf blade,0.25
leaf blight,-0.5
leaf cast,-0.5
leaf scorch,-0.5
leafy,-0.25
leak fungus,-0.25
leakiness,0.375
leakproof,-0.5
leal,0.375
leaning,0.375
leanness,-0.375
leap out,0.625
leap year,0.25
learned,0.625
learnedly,0.25
learnedness,0.375
learning ability,0.25
least effort,-0.5
least resistance,-0.5
leastways,-0.375
leastwise,-0.375
leave no stone unturned,0.25
leave2,-0.25
lech after,0.625
lech,0.375
lechatelierite,0.25
lecher,0.375
lecherousness,0.625
leer,-0.25
leering,0.375
leery,-0.625
left gastric vein,-0.375
left over,-0.375
left-handedness,0.25
leftover,-0.375
leg of lamb,0.625
legal blindness,-0.375
legal fraud,0.25
legal injury,-0.75
legendary creature,0.375
legendary,-0.375
legibility,0.25
legibly,0.25
legionnaires' disease,-0.625
legitimate,-0.25
legless,-0.625
leglike,0.25
legs,0.25
leguminous,0.25
leiden jar,0.375
leisure wear,-0.25
leisured,0.25
leisureliness,-0.25
leisurely,-0.625
lemon juice,0.25
lemon-scented,-0.25
lemonlike,-0.25
lemony,-0.25
lend,0.25
lendable,0.25
lengthily,0.375
lenient,0.25
lenify,0.875
lenitive,-0.625
lens cap,0.5
lens cover,0.5
lens hood,0.5
lenten,0.25
leo x,0.25
leo xiii,0.25
leonardesque,0.375
leper,-0.375
lepidodendraceae,0.25
lepidote,-0.5
lepidothamnus laxifolius,-0.375
lepiotaceae,0.625
leprose,-0.5
leprosy,-0.625
leptomeningitis,-0.625
leptospira,-0.5
leptospirosis,-0.25
leresis,0.25
lespedeza cuneata,-0.25
lespedeza sericea,-0.25
lesquerella,-0.375
less,-0.5
less-traveled,0.25
lessened,-0.5
letch,0.375
letdown,-0.75
lethal agent,-0.25
lethality,-0.25
lethargic encephalitis,-0.375
lethargically,0.375
letter bond,-0.625
letter security,-0.5
letter stock,-0.625
letter-perfect,0.625
lettered,0.25
leucaemia,-0.375
leucine,0.25
leucotomy,0.25
leukaemia,-0.375
leukemia,-0.375
leukoderma,-0.25
leukoencephalitis,-0.25
leukotomy,0.25
levant,-0.375
level best,-0.25
level,-0.25
level-headed,0.75
levelheaded,0.75
levity,-0.75
lewd,-0.5
lewdly,-0.25
leyden jar,0.375
lgb,0.25
lgv,-0.25
liability,0.25
liable,-0.75
liaison,0.25
liar,-0.625
libation,0.25
libel,-0.25
libeler,0.5
libellous,-0.875
libelous,-0.875
liberal,0.625
liberalise,0.25
liberally,0.25
libertarian,0.5
libertine,-0.25
licence,-0.375
licentious,0.25
lichen,-0.5
lichtenoid eczema,-0.375
licit,0.75
licitness,0.5
licking,-0.25
licorice fern,-0.375
lidded,-0.375
lidless,-0.625
lie dormant,-0.25
lie low,-0.75
lief,0.25
lienal,-0.25
life-and-death,0.625
life-giving,0.25
life-or-death,0.625
life-threatening,-0.625
lifeless,-0.5
lifelessly,-0.25
lifelessness,-0.375
lifelike,0.625
lifesaving,0.25
lift0,0.375
lift4,-0.375
light diet,-0.5
light reflex,-0.25
light within,0.375
light,-0.25
light-duty,-0.75
light-hearted,0.625
light-minded,-0.334
light-mindedness,-0.5
light-o'-love,0.25
light-of-love,0.25
light0,0.375
light1,0.375
light3,0.375
light6,0.25
light7,0.5
light9,0.5
lighted,0.25
lighten up,0.25
lighten,0.25
lightheadedness,-0.375
lighthearted,0.625
lightheartedness,-0.25
lightless,0.375
lightsomeness,-0.25
lightwood,0.25
likable,-0.25
like a shot,-0.375
like blue murder,-0.25
like clockwork,0.25
like,-0.25
likeable,-0.25
liked,0.5
likelihood,0.25
likeliness,0.25
likely,0.5
liking,0.25
lilac-pink,-0.25
lilium,-0.25
lilt,0.375
lilting,-0.25
lily-livered,0.5
limb-girdle muscular dystrophy,0.25
lime juice,0.25
limitation,0.25
limited liability,-0.75
limitedly,0.25
limitless,-0.5
limitlessness,-0.75
limp,-0.5
limper,-0.625
limpet,-0.5
limpid,0.375
limpidity,0.375
limpidly,0.25
limpness,0.375
linanthus dianthiflorus,-0.25
line of gab,-0.25
line of heart,0.375
line officer,-0.375
line6,-0.375
linear leaf,0.375
linen paper,0.5
linguistic atlas,0.375
lining,-0.25
lionise,0.375
lionize,0.375
lions club,0.5
lipase,0.375
lipid granulomatosis,-0.5
lipidosis,-0.375
lipizzan,0.75
lipless,-0.375
lipochondrodystrophy,-0.75
lipoid granulomatosis,-0.5
liposcelis divinatorius,-0.5
lipped,0.25
lippizan,0.75
lippizaner,0.75
liquefiable,0.625
liqueur,0.25
liquid crystal,0.25
liquid,-0.375
liquidate,-0.5
liquifiable,0.625
lissom,0.25
lissome,0.25
listen in,-0.5
listless,0.25
listlessness,0.5
literacy,0.25
literal interpretation,0.5
literal,0.25
literary hack,-0.375
lithe,0.25
lithe-bodied,-0.25
lithesome,0.25
lithodidae,-0.25
litotes,-0.375
littered,-0.5
little brother,-0.25
little john,-0.25
little lord fauntleroy,-0.25
little sister,-0.375
little terror,-0.375
little,-0.375
little-known,-0.375
livable,0.625
live down,0.25
live up to,0.5
live1,0.5
liveable,0.625
liveborn,0.25
livedo,-0.75
lively,0.5
liver cancer,-0.625
liver rot,-0.5
liver-spotted dalmatian,-0.25
liveried,-0.5
liverish,-0.75
livery,-0.75
lividly,0.25
lividness,-0.625
living will,-0.5
load-bearing,0.625
loaded,-0.375
loads,-0.25
loaf,-0.25
loath,-0.5
loathe,-0.25
loather,-0.375
loathing,-0.375
loathly,-0.5
loathsome,-0.5
lobar pneumonia,0.375
lobbying expense,0.375
lobe of the lung,0.25
lobed leaf,0.25
lobotomy,0.25
lobster butter,-0.5
lock-gate,0.25
lockstep,0.25
loco disease,-0.625
loco,-0.375
locoism,-0.625
locomotor ataxia,-0.375
lodine,-0.25
loft bombing,-0.25
loftiness,0.375
lofty,0.625
logarithmically,0.25
loggerhead,-0.375
loggerheaded,0.375
logical fallacy,0.625
logical proof,0.25
logical,0.625
logicality,0.75
logicalness,0.75
logion,-0.375
logomania,-0.5
logorrhea,-0.5
logy,-0.5
lohan,0.375
loki,-0.25
loll around,-0.25
lomatia,0.25
lonesomeness,-0.5
long horse,-0.5
long-dated,0.25
long-faced,0.5
long-life,0.25
long-snouted,0.5
long-spurred,0.5
long-sufferance,-0.75
long-suffering,-0.625
long-windedly,0.25
long-windedness,-0.625
longanimity,0.75
longanimous,0.25
longed-for,0.625
longhand,-0.25
longingly,0.25
longsighted,0.5
look after,0.5
look forward,-0.375
look like,-0.375
look out,0.375
look up to,0.5
look0,0.25
looker,0.25
looney,-0.375
loony bin,-0.25
loony,-0.375
looping ill,-0.375
loopy,-0.375
loose,0.375
loose-jointed,0.375
loose-jowled,-0.375
loose-leaf lettuce,-0.25
loose0,-0.375
loose1,-0.75
loose2,-0.25
loose3,-0.25
looseleaf,0.25
loosely,0.25
lopsidedness,-0.25
loquaciously,0.25
lorazepam,-0.375
lordless,-0.375
lordliness,0.375
lordly,-0.25
lordolatry,0.5
lordosis,-0.375
lordotic,-0.5
lore,0.375
lorenz,0.5
lose one's temper,-0.25
lose,-0.5
lose0,-0.25
lose1,-0.25
loser,-0.375
loss,-0.25
lossless,-0.625
lossy,-0.375
lost,-0.75
loth,-0.5
lothario,0.25
lots,-0.25
lotus land,0.375
lotus-eater,0.25
lotusland,0.375
louche,0.375
loud,0.25
loud-mouthed,-0.5
louis harold gray,-0.25
louis the great,0.25
louis xiv,0.25
lounge about,-0.25
lounge around,-0.25
lounge chair,-0.25
loungewear,-0.375
lousiness,-0.75
lousy,-0.75
loutish,-0.375
louvered,-0.5
lovable,0.625
love affair,0.25
love handle,0.25
love letter,0.25
love line,0.375
love lyric,0.25
love,0.625
love-token,0.5
loveable,0.625
loved,0.5
loveless,-0.25
loveliness,0.875
lovelorn,-0.75
lovely,0.625
loverlike,0.5
loverly,0.5
lovesome,0.625
loving,0.75
loving-kindness,0.625
low blow,-0.25
low explosive,-0.375
low level flight,-0.375
low quality,-0.556
low status,-0.625
low temperature,-0.5
low tide,-0.25
low water,-0.25
low,-0.25
low-altitude,-0.5
low-budget,0.375
low-calorie diet,-0.5
low-ceilinged,-0.5
low-cut,-0.25
low-down,-0.875
low-fat diet,0.25
low-grade,-0.556
low-interest,-0.25
low-key,0.25
low-keyed,0.25
low-level,-0.75
low-necked,-0.25
low-pressure,-0.25
low-rise,-0.25
low-spirited,-0.875
low-spiritedness,-0.5
low-tension,0.25
low-voltage,0.25
low0,-0.875
lowell,0.375
lower rank,-0.375
lower respiratory infection,-0.25
lower status,-0.375
lower-ranking,-0.75
lowerclassman,-0.5
lowering,-0.25
lowermost,0.25
lowland,-0.25
lowly,-0.875
lowness,-0.625
lowset,-0.5
loxapine,-0.25
loxitane,-0.25
loyal,0.5
loyally,0.375
loyalty,0.25
lubberly,-0.5
lube,0.5
lubricant,0.5
lubricated,-0.25
lubricating substance,0.5
lubricator,0.5
lubricity,0.375
lucent,0.25
lucid,0.5
lucidity,0.375
lucidly,0.25
lucidness,0.375
lucifer,-0.25
lucilia,-0.25
luckily,0.5
luckiness,0.25
luckless,-0.625
lucky,0.75
lucrative,0.75
lucrativeness,0.75
luculent,0.5
ludi saeculares,0.25
ludicrous,0.25
lug,-0.25
lugubrious,-0.875
lugubriousness,-0.875
lukewarmly,0.25
lukewarmness,-0.25
lullaby,-0.375
lulu,0.25
luminance,0.25
luminescence,-0.625
luminosity,0.25
luminous,0.25
luminousness,0.25
lump,0.25
lumpectomy,-0.5
lumpen,0.25
lumpish,0.25
lumpy jaw,-0.375
lunar calendar,-0.25
lunate bone,-0.375
lunate,0.25
lunatic,-0.5
lung-like,-0.75
lunisolar calendar,-0.25
lunkhead,-0.375
lupus erythematosus,-0.25
lurch,-0.25
lurcher,0.25
lure,0.5
lurid,-0.5
luridly,0.25
lurker,0.25
lurking place,0.25
luscious,0.375
lush,-0.25
lushness,-0.25
lust after,0.625
lust,0.625
luster,0.375
lusterlessness,-0.25
lustful,-0.375
lustfully,0.375
lustfulness,0.625
lustily,0.375
lustrelessness,-0.25
lustrous,0.25
lusty,0.5
lutheran church,0.25
lutrinae,-0.5
luxe,0.625
luxuria,0.5
luxuriance,-0.25
luxuriant,0.625
luxurious,0.625
lygaeidae,-0.375
lying in wait,0.25
lying under oath,-0.25
lyme arthritis,-0.75
lyme disease,-0.75
lymphadenitis,-0.625
lymphadenoma,-0.625
lymphangitis,-0.5
lymphedema,-0.5
lymphocytic leukemia,-0.375
lymphogranuloma venereum,-0.25
lymphogranuloma,-0.5
lymphoid,-0.25
lymphopathia venereum,-0.25
lymphuria,-0.25
lynch law,-0.375
lynch mob,-0.25
lyophilised,0.25
lyophilized,0.25
lypressin,-0.375
lyrate,0.25
lyric poem,-0.375
lyric,-0.25
lyrical,0.625
lyricality,0.25
lyrically,0.25
lyricism,0.25
lysenko,0.25
lysimachia clethroides duby,-0.25
lysimachus,0.375
lysine intolerance,-0.625
lysinemia,-0.75
lysis,0.5
macabre,-0.375
macadam,-0.25
macaroni,-0.375
macerative,-0.5
machine readable,0.25
macho,0.25
machupo virus,0.25
macleish,0.375
macrobiotics,0.5
macrocephalon maleo,-0.25
macrocytic anaemia,-0.25
macrocytic anemia,-0.25
macroglossia,-0.375
macroscopically,-0.375
maculate,0.375
macule,-0.5
madcap,-0.625
madden,0.375
maddening,-0.75
madhouse,-0.25
madia oil,-0.25
maestro,0.625
magazine rack,0.5
maggoty,-0.625
magic bullet,0.375
magic,-0.25
magical,-0.25
magicicada septendecim,-0.375
magicicada,-0.25
magna cum laude,0.75
magnanimity,0.25
magnanimous,0.625
magnanimously,0.25
magnetic attraction,-0.25
magnetic force,-0.25
magnetism,-0.25
magnificent,0.25
magnificently,0.375
magnified,-0.5
magniloquently,0.25
maharaja,0.375
maharajah,0.375
mahatma,-0.25
mahuang,0.25
maiden aunt,-0.25
maiden voyage,0.375
maidenliness,0.375
maidism,-0.75
mail fraud,-0.25
maimer,-0.25
main,0.375
maintainable,0.625
maintained,0.75
maintenance,0.5
maiolica,0.25
majestic,0.875
majestically,0.375
majolica,0.25
major affective disorder,-0.5
major suit,0.375
major tranquilizer,0.25
major tranquilliser,0.25
major tranquillizer,0.25
major,0.625
major-domo,0.5
majuscular,0.375
makalu,0.25
make hay,0.25
make headway,0.25
make out,0.5
make peace,-0.25
make relaxed,-0.625
make sense,0.375
make,0.5
make4,0.375
mal de la rosa,-0.75
mal rosso,-0.75
malabsorption syndrome,-0.25
maladjusted,-0.25
maladjustment,-0.625
maladroitly,0.5
maladroitness,-0.375
malady,-0.375
malaise,-0.75
malaprop,-0.25
malapropism,-0.25
malapropos,-0.5
malaria,-0.375
malarial,-0.375
malathion poisoning,-0.25
malcontent,-0.625
male child,0.25
male erecticle dysfunction,-0.5
male hypogonadism,-0.25
male orgasm,-0.375
maledict,-0.25
malefactor,-0.25
maleficence,-0.5
maleficent,-0.75
maleo,-0.25
malevolence,-0.875
malevolency,-0.875
malevolent program,-0.5
malevolent,-0.875
malevolently,0.25
malfeasant,-0.25
malfunctioning,-0.75
malice,-0.75
malicious,-0.375
maliciously,-0.625
maliciousness,-0.75
malign,-0.375
malignance,-0.375
malignancy,-0.375
malignant hepatoma,-0.25
malignant,0.25
maligner,0.5
malignity,-0.875
malignment,-0.625
malinger,-0.625
malingerer,-0.25
mallarme,0.375
malleable,0.5
mallee,-0.375
mallophaga,-0.625
malnourish,-0.625
malnourished,-0.625
malnourishment,-0.75
malnutrition,-0.75
malodor,-0.75
malodorous,-0.875
malodorousness,-0.375
malodour,-0.75
malodourous,-0.875
malposed,0.25
malposition,-0.5
malpractice,-0.5
malt,-0.25
malted,0.5
maltreat,-0.75
maltreated,-0.625
maltreater,-0.25
maltreatment,-0.625
mama's boy,-0.375
mamma's boy,-0.375
mammalia,-0.25
mammillaria plumosa,-0.25
mammon,-0.25
man friday,0.375
man-made,-0.5
man-sized,0.375
man-to-man,0.25
manageability,0.625
manageable,0.625
manageableness,0.625
managerially,0.25
mandatorily,0.25
mandatory,0.25
maneuverability,0.375
maneuverable,0.25
manful,0.375
mange,-0.25
mangey,-0.25
mangily,0.25
manginess,-0.625
mangled,-0.75
mangler,-0.25
mangy,-0.25
manhandle,-0.25
manhood,0.25
manic depression,-0.625
manic depressive illness,-0.625
manic disorder,-0.625
manic,-0.625
manic-depressive psychosis,-0.625
manic-depressive,-0.75
maniclike,-0.5
manifest,0.625
manifestation,0.375
manifestly,0.5
manikin,-0.25
manila tamarind,0.375
manipulability,0.5
manipulable,0.5
manipulate,-0.5
manipulative electronic deception,-0.25
manipulative,0.25
manipulatively,0.375
manky,-0.4
manlike,0.375
manly,0.375
manna gum,-0.375
manner of speaking,-0.25
mannered,-0.375
mannerly,0.75
mannikin,-0.25
manoeuvrability,0.375
manoeuvrable,0.25
manque,0.25
mantis prawn,0.375
mantrap,0.25
manumit,0.5
manus,0.5
many a,-0.25
many an,-0.25
many another,-0.25
maple-like,-0.25
maplelike,-0.25
mar,-0.375
marasmus,-0.625
marble bones disease,-0.375
marburg disease,-0.25
marburg hemorrhagic fever,-0.25
marched upon,-0.25
marengo,0.25
margarin,-0.375
marine glue,-0.25
mark0,0.5
mark3,-0.25
mark4,0.375
marked,0.5
market research,0.5
marketing research,0.5
marksmanship,0.5
marmalade plum,0.25
marquise de montespan,0.25
marquise de pompadour,0.375
marred,-0.625
marriage bed,0.25
marriage of convenience,0.375
marshal,0.5
marsupial mouse,0.25
marsupial rat,0.25
martially,0.25
martyniaceae,-0.75
marvel,0.625
marvellous,0.75
marvelous,0.75
mary magdalen,-0.25
mary magdalene,-0.25
mask,-0.5
masochism,-0.25
masochistic,0.375
masochistically,0.25
mass murder,-0.25
massacre,-0.25
massiveness,0.25
mastalgia,-0.5
masted,-0.25
master race,0.5
master,0.375
mastered,0.5
masterful,0.75
masterfully,0.25
mastering,0.75
masterless,-0.375
masterly,0.75
masters,0.375
masterstroke,0.75
mastery,0.25
mastitis,-0.375
mastoiditis,-0.625
mastopathy,0.25
mat,-0.25
match,0.375
matched,0.5
matchless,0.5
mated,0.25
materialist,0.375
materialistic,0.375
materialistically,0.25
materiality,0.5
maternal quality,0.75
maternalism,0.75
maternalistic,0.625
matey,0.375
mathematical,0.375
mathematically,0.375
matinee idol,-0.625
matricaria chamomilla,-0.375
matricaria recutita,-0.375
matt,-0.25
matte,-0.25
matter to,0.5
matter-of-course,0.25
matter-of-fact,-0.25
matthew walker knot,0.25
matthew walker,0.25
matured,0.25
mauve,-0.375
maverick,0.375
mawkishness,-0.375
maxim,0.25
maximal,0.25
maximising,0.25
maximize,0.25
maximizing,0.25
maximum,0.25
mayhem,-0.25
mayidism,-0.75
mayweed,0.5
mazdaism,0.25
mazed,-0.5
mazopathy,0.25
mazy,0.375
mbd,0.5
meager,-0.625
meagerly,-0.625
meagerness,-0.375
meagre,-0.625
meagreness,-0.375
mean,-0.5
meanderingly,0.25
meaningfully,0.25
meaningfulness,0.625
meaningless,-0.25
meanly,-0.375
meanness,-0.375
meanspiritedly,0.25
measles,0.375
measure up,0.625
measuredly,0.375
measureless,-0.5
meatless,-0.375
mebendazole,-0.25
mechanisation,0.25
mechanistic,-0.375
mechanistically,0.25
mechanization,0.25
meckel's diverticulum,-0.25
meclofenamate sodium,-0.375
meclofenamate,-0.375
meclomen,-0.375
meddler,-0.25
meddlesome,-0.75
meddling,-0.75
medical aid,-0.25
medical care,-0.25
medical examiner,-0.25
medical science,0.375
medical scientist,0.375
medicament,0.25
medication,0.25
medicinal drug,0.25
mediocre,-0.556
meditative,0.25
meditatively,0.25
mediterranean anchovy,-0.25
medium,-0.25
medium1,0.25
medullated,-0.25
meed,0.25
meek,0.75
meekly,0.375
meet,0.625
mefenamic acid,-0.625
mefloquine hydrochloride,-0.5
mefloquine,-0.5
megacardia,-0.25
megachilidae,0.25
megaloblastic anaemia,-0.25
megaloblastic anemia,-0.25
megalocardia,-0.25
megalohepatia,-0.625
megalomania,-0.5
megalomaniacal,-0.625
megalomanic,-0.625
megestrol acetate,-0.25
megestrol,-0.25
melaena,-0.375
melagra,0.5
melampsora lini,-0.625
melampsoraceae,-0.375
